client_id,age,income,employment_years,loan_amount,credit_history_length,num_credit_lines,late_payments,region,has_dependents,default
2260,41,37035,27,17186,7,5,0,North,0,1
2261,22,49685,17,9571,4,1,1,West,1,0
2262,47,25816,19,12492,13,4,1,West,1,1
2263,29,43751,6,18077,10,5,0,East,0,1
2264,21,42227,15,15480,5,9,0,South,1,0
2265,31,29547,22,11582,13,2,1,West,1,0
2266,23,63399,31,19139,1,2,3,West,0,0
2267,43,37817,16,8033,11,3,1,South,1,0
2268,46,38336,18,1847,2,3,1,West,1,0
2269,24,27667,33,12163,9,7,1,North,0,1
2270,38,38039,13,18579,6,1,1,North,0,1
2271,26,68017,2,10704,7,2,1,West,0,0
2272,55,36967,24,13094,13,1,2,West,0,0
2273,42,46224,10,7332,5,9,1,South,1,0
2274,63,51406,14,6648,9,9,1,East,0,0
2275,35,37823,18,19841,14,3,1,North,0,0
2276,42,35084,14,4450,10,3,3,South,1,1
2277,57,45667,14,9418,5,1,1,East,1,0
2278,62,37104,14,16950,6,5,2,North,1,0
2279,32,36017,8,2807,10,3,1,North,0,0
2280,62,51278,4,13500,9,2,1,West,1,1
2281,58,39166,18,16705,5,3,0,East,0,0
2282,38,54558,23,1418,4,8,1,West,0,0
2283,55,38896,28,17122,12,8,4,South,1,1
2284,50,24193,4,4155,5,1,1,East,0,0
2285,44,5000,21,10110,11,2,1,East,1,0
2286,62,17942,12,13463,13,1,1,West,1,0
2287,50,20008,28,3631,5,8,0,North,0,0
2288,34,43198,15,5630,5,1,1,North,0,0
2289,26,28344,16,7868,1,6,3,West,0,0
2290,23,16310,19,6513,5,8,0,South,1,1
2291,36,38429,13,2829,5,8,1,West,1,0
2292,27,27018,5,10855,1,7,1,East,1,1
2293,34,45557,21,16930,13,8,1,North,0,0
2294,29,45259,8,13611,4,8,1,South,1,1
2295,35,46529,31,4812,8,3,0,East,0,0
2296,41,9300,23,18270,4,2,3,West,1,1
2297,55,40544,32,12531,7,4,1,North,0,0
2298,22,38543,12,14236,6,5,0,South,1,0
2299,47,25340,34,5147,5,2,0,North,1,0
2300,22,14350,5,19515,9,8,2,South,1,1
2301,55,38695,29,3759,13,8,2,West,1,0
2302,38,52769,15,11970,8,4,0,South,0,0
2303,34,9018,0,3876,5,5,0,East,1,1
2304,40,30009,17,13712,14,5,2,North,1,0
2305,38,41578,21,14332,10,5,1,South,0,0
2306,30,53499,25,10903,7,9,0,East,1,0
2307,45,36251,13,17439,14,9,2,North,1,0
2308,22,63172,13,4362,11,4,0,West,1,1
2309,45,18456,25,12051,9,1,1,East,1,0
2310,53,15796,22,10198,7,8,2,East,1,1
2311,56,52212,1,6003,3,1,2,North,0,1
2312,51,11804,6,16732,10,7,1,West,0,0
2313,34,45538,21,8905,11,4,2,South,0,0
2314,21,36465,27,2781,5,1,2,East,0,1
2315,36,29187,19,14412,12,4,0,North,0,1
2316,23,34879,17,18373,9,7,0,North,0,0
2317,55,24531,23,12356,9,8,1,North,0,1
2318,61,36179,32,1377,8,2,3,South,0,0
2319,26,40209,25,19761,13,9,2,North,1,0
2320,45,35005,18,7045,6,5,1,South,1,1
2321,33,32980,12,14610,7,8,1,West,1,0
2322,54,43049,9,17665,7,2,1,South,0,0
2323,28,59914,13,13926,11,2,0,North,0,0
2324,41,36805,8,16034,1,4,1,North,0,1
2325,54,49839,10,13356,8,4,1,East,0,0
2326,24,28405,2,7984,6,3,2,South,0,0
2327,45,23991,11,4594,7,5,1,East,1,0
2328,35,45439,34,19222,10,2,1,South,1,0
2329,24,37197,31,15358,10,1,0,North,1,0
2330,32,53553,13,13624,11,4,1,East,0,0
2331,52,55905,0,7570,2,6,0,East,1,0
2332,52,50069,26,3120,7,6,0,West,1,0
2333,48,49808,0,12985,8,2,0,West,0,0
2334,33,5000,28,3870,12,6,1,North,1,1
2335,51,45334,23,1785,5,4,3,North,1,0
2336,34,50354,16,1937,1,1,2,East,0,0
2337,40,24738,34,10881,6,1,1,West,0,0
2338,38,40105,30,10448,13,2,1,North,1,0
2339,49,27487,31,4112,3,4,1,North,1,0
2340,26,52330,18,17297,5,8,0,West,1,1
2341,52,28528,30,8437,9,3,3,West,0,0
2342,49,30485,19,5534,7,5,2,South,0,0
2343,63,34431,27,10529,8,3,3,North,0,0
2344,22,66992,2,7171,6,8,0,West,1,0
2345,43,52056,31,9461,9,4,2,South,0,1
2346,39,59351,21,18874,3,8,0,West,0,0
2347,51,18242,14,7041,1,8,1,South,0,0
2348,25,24768,18,7389,10,9,2,North,0,1
2349,39,56062,30,7641,14,2,2,West,1,0
2350,54,18878,25,10633,14,7,1,West,1,1
2351,30,31939,4,17743,13,1,1,North,1,1
2352,45,64664,19,5677,12,4,3,East,0,0
2353,22,28438,1,6139,12,4,1,South,0,1
2354,31,18148,20,19604,12,4,1,South,0,0
2355,51,40569,27,12157,11,7,0,West,1,0
2356,35,18643,19,13832,4,5,3,North,1,0
2357,29,54847,10,16109,8,5,2,North,1,0
2358,43,29261,2,14255,6,3,0,East,0,0
2359,39,26857,19,4692,7,5,0,North,1,0
2360,29,40352,31,9205,14,5,1,North,1,1
2361,55,35146,24,6425,13,8,1,East,1,1
2362,41,43028,20,4900,9,2,5,South,1,0
2363,29,46258,15,12811,2,8,1,North,1,0
2364,48,37392,0,9462,7,4,2,North,1,0
2365,27,26062,22,6613,12,9,0,South,1,1
2366,36,48766,23,17906,4,8,1,South,0,1
2367,36,31679,24,3817,7,5,2,East,1,0
2368,53,29570,6,5950,8,5,1,South,0,0
2369,24,41711,34,3839,12,9,4,North,0,0
2370,24,16856,13,15333,2,5,3,South,0,0
2371,59,44690,8,8491,13,9,2,West,0,0
2372,60,42349,2,9014,7,6,4,East,0,0
2373,37,53461,19,8691,8,1,1,North,1,0
2374,57,33995,32,1442,12,8,1,East,1,0
2375,59,55897,31,17020,1,1,1,East,0,1
2376,49,46355,25,10413,11,2,2,East,0,1
2377,56,39678,4,16809,10,6,2,East,1,0
2378,58,61800,29,12641,5,5,1,East,0,0
2379,59,41142,16,11632,14,2,1,South,0,0
2380,57,33779,5,15379,9,6,1,East,0,0
2381,55,41486,14,13695,2,7,1,East,0,0
2382,27,33532,0,1894,6,3,0,East,1,1
2383,47,44483,12,13094,2,8,1,West,0,0
2384,48,55848,33,3253,3,4,0,North,0,0
2385,42,39903,29,3010,11,9,2,East,1,1
2386,34,41081,18,14674,14,7,0,West,1,1
2387,27,49573,1,7997,6,3,2,North,1,0
2388,57,54246,11,11752,5,5,0,South,1,0
2389,42,34568,23,12038,4,9,2,East,1,1
2390,25,42068,10,10237,7,9,0,East,1,0
2391,22,49627,1,5833,14,8,2,West,0,0
2392,47,43959,0,16034,3,8,2,East,1,0
2393,41,17654,27,3934,13,9,2,South,0,0
2394,58,51792,3,13571,10,5,1,North,1,0
2395,35,46274,29,1371,7,9,2,West,1,0
2396,41,47127,6,16386,12,6,0,West,0,0
2397,30,25694,21,7998,9,6,1,East,0,1
2398,43,41828,25,15464,2,6,2,South,1,0
2399,59,50120,28,18787,5,7,1,South,0,0
2400,25,29433,24,17257,1,9,0,East,1,1
2401,21,32553,9,14406,7,3,1,North,1,0
2402,33,50325,19,11712,2,6,0,North,0,0
2403,41,31994,13,18391,11,5,2,West,1,0
2404,46,37497,32,1667,5,4,0,South,0,0
2405,41,27584,4,17325,1,8,0,South,0,0
2406,38,61839,5,2446,14,3,3,North,1,0
2407,57,46247,21,16890,11,2,0,North,1,0
2408,52,36935,16,5368,14,4,1,West,0,0
2409,56,34691,14,6317,14,3,0,West,1,1
2410,37,25259,27,4029,1,7,1,South,1,0
2411,55,38678,1,9232,4,4,0,West,0,0
2412,31,47980,17,14025,7,9,2,West,1,0
2413,41,30282,26,18161,7,5,0,North,1,0
2414,46,41266,20,10027,8,3,3,East,0,0
2415,24,35591,22,5489,12,2,2,North,1,0
2416,54,56561,6,14115,13,6,2,North,1,1
2417,38,32359,18,7270,9,6,0,North,0,0
2418,60,49325,8,15231,4,1,1,East,1,0
2419,55,56728,11,10028,2,7,0,East,1,0
2420,61,35474,29,9716,10,5,2,East,0,0
2421,49,32937,6,10443,12,7,0,South,1,0
2422,49,51072,1,8688,14,4,2,East,0,1
2423,58,18625,16,5241,14,5,1,North,0,0
2424,62,45167,10,9926,12,7,2,North,1,0
2425,41,21096,11,15211,13,6,0,South,0,1
2426,62,54668,2,17552,14,1,2,West,1,0
2427,33,36974,20,14849,13,1,1,South,1,0
2428,61,38910,13,10340,10,2,1,North,0,0
2429,37,31309,14,9491,3,3,0,North,1,0
2430,29,21007,9,12513,9,1,1,East,1,1
2431,61,55190,9,6033,11,2,0,South,1,0
2432,21,37947,16,1521,13,2,0,East,0,0
2433,22,78505,24,14256,8,7,1,West,0,0
2434,49,30277,26,12776,6,6,0,East,1,0
2435,53,32239,32,13793,11,9,0,East,0,0
2436,30,29233,10,9844,13,5,1,East,1,1
2437,60,37886,12,4301,3,3,1,West,1,0
2438,41,58902,0,19663,10,1,3,East,1,1
2439,48,52121,30,10814,8,1,2,North,0,0
2440,31,21945,32,2681,13,2,2,West,1,0
2441,54,54449,20,14116,2,3,2,East,1,0
2442,28,48193,15,1091,11,5,1,South,1,0
2443,42,45776,22,4706,4,7,2,South,1,0
2444,28,31789,9,17147,4,4,2,East,0,0
2445,35,32681,32,1960,9,6,0,South,0,0
2446,37,41644,21,1843,8,6,3,South,1,0
2447,43,33362,5,17602,7,2,2,West,1,0
2448,44,55751,9,9895,4,6,1,West,0,0
2449,39,32848,15,1246,7,5,0,North,1,0
2450,25,16638,12,14251,1,6,0,West,1,1
2451,52,24382,19,13229,11,4,1,North,1,1
2452,64,25144,3,6109,8,1,1,East,1,0
2453,21,36839,19,13151,8,9,2,West,1,0
2454,43,42592,21,14397,9,3,0,North,1,1
2455,57,40645,28,7325,9,1,0,West,1,0
2456,28,45530,15,11050,1,4,1,East,0,0
2457,33,36972,22,2912,10,7,3,South,0,0
2458,28,37397,29,5221,7,4,4,South,1,1
2459,43,61022,29,8374,1,4,0,North,1,0
2460,63,54464,2,1266,6,9,0,West,1,0
2461,21,44899,23,15689,5,6,0,South,0,0
2462,44,51000,12,14910,11,9,0,West,0,0
2463,55,16885,31,18915,2,2,1,East,0,0
2464,44,30129,11,11198,13,7,1,East,1,0
2465,37,34813,7,5564,3,7,4,North,1,1
2466,25,30270,23,5228,8,8,1,South,0,0
2467,40,21451,15,8155,2,9,2,South,1,0
2468,41,45046,31,16184,11,8,3,East,1,1
2469,60,56628,33,1317,4,2,2,East,0,1
2470,51,39846,34,1710,3,3,1,North,0,0
2471,56,47778,31,12388,12,2,0,North,0,0
2472,31,39489,16,9642,7,1,3,North,0,0
2473,35,34700,1,19127,8,7,0,North,0,1
2474,39,51030,25,2323,4,8,3,West,1,0
2475,27,22861,16,12752,6,5,1,East,1,0
2476,48,17639,1,5237,3,9,0,West,0,0
2477,63,22692,7,4051,7,4,0,North,1,0
2478,25,50243,5,11543,8,1,2,East,0,0
2479,25,41046,8,6675,7,4,1,South,1,0
2480,50,44518,0,7787,4,5,1,North,1,1
2481,52,60123,4,3640,14,8,1,East,1,1
2482,28,26039,8,13317,10,5,0,South,1,1
2483,30,54450,13,12640,12,9,2,West,1,0
2484,58,35244,26,8376,9,6,1,North,0,0
2485,52,33419,8,9138,10,8,2,West,0,0
2486,48,40974,28,6362,8,3,0,West,1,0
2487,37,42852,19,1694,6,3,1,North,0,0
2488,51,37473,14,11385,2,9,4,East,0,0
2489,28,47323,2,16201,10,6,0,East,0,0
2490,60,41022,22,2768,7,4,1,West,0,0
2491,45,37608,8,13616,9,8,1,East,0,0
2492,29,35004,29,1171,9,4,0,North,0,0
2493,22,42860,18,3749,9,4,1,West,0,0
2494,35,23720,2,4102,9,7,1,South,0,0
2495,23,27106,2,18004,6,7,0,West,0,0
2496,56,35590,33,15607,1,8,0,North,1,0
2497,24,46538,1,6214,14,7,1,North,1,0
2498,34,65714,26,1076,6,8,3,East,0,0
2499,61,38088,22,19582,5,8,0,South,0,0
2500,61,18709,31,5237,7,7,1,North,1,0
2501,45,30517,34,7027,13,1,0,West,0,0
2502,30,47906,17,14241,8,4,2,East,1,0
2503,41,28356,26,11367,1,3,1,West,1,0
2504,56,24331,10,16031,14,9,1,North,0,0
2505,32,47844,18,3544,10,8,1,East,0,0
2506,47,45578,24,17371,4,9,2,North,1,0
2507,60,22329,6,3857,4,5,2,East,0,0
2508,22,29260,30,2553,13,5,2,North,1,0
2509,33,54936,1,7274,1,5,0,East,0,0
2510,52,50234,4,13556,11,2,1,North,0,0
2511,51,25631,13,10153,4,7,1,West,0,0
2512,36,16133,17,2627,7,8,2,West,0,0
2513,52,43222,3,12523,14,5,1,West,1,0
2514,52,36447,23,2074,6,8,0,South,1,0
2515,54,42180,12,14990,4,6,5,South,1,0
2516,31,47615,20,18412,2,4,1,East,0,1
2517,30,28524,32,18031,12,7,2,South,0,1
2518,35,34814,19,14025,13,8,1,South,0,0
2519,37,29211,4,15837,7,9,1,North,1,1
2520,60,29641,23,6303,8,5,1,South,1,1
2521,38,46777,34,15744,9,9,3,South,1,0
2522,29,41728,29,14747,9,8,0,South,0,0
2523,45,21244,27,14107,14,1,2,South,0,0
2524,60,48701,6,18286,4,8,1,East,0,0
2525,34,35799,34,10695,3,8,2,South,1,0
2526,45,49253,29,6076,5,7,0,East,0,0
2527,42,27823,33,12054,6,1,1,West,0,1
2528,50,28891,8,3897,12,6,1,South,1,0
2529,40,43020,11,10537,13,2,5,West,1,0
2530,41,26842,28,9681,8,6,1,North,0,0
2531,64,36701,9,8851,3,2,3,South,1,0
2532,52,25479,26,15585,14,2,1,North,0,0
2533,41,35303,18,8228,13,7,0,West,0,0
2534,55,39617,12,15270,6,1,3,West,0,0
2535,52,40183,31,16355,5,5,0,South,1,0
2536,50,35623,14,6595,13,1,2,South,1,0
2537,59,44000,20,16797,7,9,3,North,1,0
2538,32,41773,2,11923,14,5,1,East,0,0
2539,61,38927,7,10599,9,5,0,West,1,0
2540,38,32489,5,7462,7,4,1,West,0,0
2541,41,52818,28,14307,11,3,2,North,1,0
2542,33,44635,18,7368,6,8,4,East,0,0
2543,41,27566,16,10406,9,7,1,North,0,0
2544,28,47786,9,4942,10,9,2,West,1,0
2545,60,50505,32,2800,4,6,1,West,0,0
2546,27,39021,12,15414,14,1,1,South,1,0
2547,43,39818,26,11261,1,5,1,East,0,1
2548,64,15293,11,3377,8,5,0,East,0,0
2549,52,29878,1,8323,6,7,1,South,0,1
2550,31,50124,9,19487,6,1,2,East,0,0
2551,42,30608,20,17226,14,1,1,North,0,1
2552,42,38081,22,2271,5,6,0,East,1,1
2553,63,29696,0,6020,10,6,1,West,0,0
2554,45,42769,32,13548,11,9,0,North,0,1
2555,42,44724,25,1434,3,3,1,North,1,0
2556,48,45045,14,4771,6,5,2,West,1,0
2557,49,26327,21,15873,1,5,1,South,0,1
2558,33,41280,24,9726,7,1,0,West,1,0
2559,38,58918,0,9572,6,6,0,South,1,1
2560,22,48981,25,19534,5,4,1,South,0,1
2561,49,41119,20,5124,13,6,0,North,0,0
2562,41,16828,23,13117,14,8,2,East,1,0
2563,35,37007,15,6602,3,8,2,North,0,0
2564,47,59756,31,16421,8,3,0,West,0,0
2565,51,55823,15,6167,13,9,2,East,0,1
2566,35,45537,12,6486,4,4,2,North,0,0
2567,43,31368,31,17930,9,1,1,South,1,1
2568,44,40627,23,10943,9,9,2,South,0,0
2569,64,49281,12,5824,5,5,2,North,1,0
2570,33,51286,10,4115,11,8,2,West,1,0
2571,42,43751,14,1218,7,7,1,East,1,0
2572,63,50260,9,1125,6,5,0,North,0,0
2573,57,39295,2,14169,12,8,3,South,1,1
2574,53,38765,15,17325,12,1,1,South,1,0
2575,23,34493,16,14690,6,4,2,South,0,0
2576,39,45094,24,13606,4,5,0,West,0,0
2577,43,52004,29,10415,10,4,1,East,0,0
2578,49,48501,34,5180,13,6,1,North,1,0
2579,50,25383,12,6160,12,9,1,East,1,0
2580,59,26026,23,10766,8,1,3,North,0,0
2581,64,53243,25,2942,13,2,0,West,0,0
2582,45,42118,8,12532,11,1,1,North,0,0
2583,57,42587,18,11606,11,7,1,South,0,0
2584,28,42317,27,2254,14,2,0,South,1,1
2585,62,61019,6,1987,11,9,1,West,0,0
2586,36,34644,21,15923,10,8,1,East,1,0
2587,28,53399,29,9111,3,1,0,South,1,1
2588,21,42803,15,15824,5,3,3,North,0,0
2589,64,20793,4,13093,1,6,0,South,0,1
2590,25,30101,28,14740,1,3,1,North,1,1
2591,23,32715,22,14118,13,9,2,East,0,1
2592,21,53117,5,12911,9,2,0,South,1,0
2593,24,54727,32,16001,4,6,2,South,1,1
2594,60,44246,15,10509,9,2,1,North,0,0
2595,55,33726,33,2371,7,3,2,West,0,0
2596,52,29068,25,14163,10,9,2,West,1,0
2597,62,53650,12,1360,8,9,3,South,0,0
2598,54,24585,16,9104,11,2,1,East,0,1
2599,63,38753,31,15186,9,8,0,East,1,0
2600,45,68373,31,9549,1,3,2,West,1,0
2601,30,33762,27,3783,7,2,3,South,1,0
2602,41,24739,28,1063,8,8,0,West,1,0
2603,59,18814,24,19612,14,3,2,North,0,0
2604,47,68848,21,4849,2,8,1,East,0,0
2605,47,44183,26,4938,14,6,1,West,0,0
2606,22,29571,19,18899,10,1,1,South,0,0
2607,61,37730,23,9771,9,2,2,West,1,0
2608,33,32044,7,13609,12,2,0,South,1,0
2609,29,17637,13,14483,1,7,0,West,0,0
2610,56,49457,13,11523,12,6,1,West,0,0
2611,42,40405,4,3158,14,2,1,East,0,0
2612,62,48459,20,19509,3,1,6,West,0,0
2613,46,40078,14,12961,13,5,0,North,1,1
2614,32,41574,32,7396,11,2,2,West,1,1
2615,37,13182,16,3283,9,6,2,South,1,1
2616,34,50894,19,7236,1,2,1,South,1,0
2617,34,26940,0,8809,4,9,1,North,1,1
2618,54,30014,15,12958,10,5,1,North,0,1
2619,40,33665,17,4105,6,7,1,South,0,0
2620,31,15295,9,4552,6,4,3,West,1,0
2621,36,33009,22,2838,14,2,1,North,0,0
2622,51,32173,17,18279,4,3,0,West,0,0
2623,26,35465,8,6913,10,5,2,North,0,1
2624,39,19585,29,16872,10,1,2,West,0,0
2625,57,51132,12,3890,10,4,5,North,0,0
2626,24,44776,30,15587,10,4,2,South,1,0
2627,24,29631,12,11235,1,2,3,West,0,0
2628,40,33021,31,16723,5,9,2,North,0,0
2629,30,50057,16,15646,14,6,1,West,0,0
2630,44,36910,2,18792,5,9,1,East,0,0
2631,55,25113,0,8446,3,6,1,East,1,0
2632,46,38996,4,12829,11,2,3,North,0,1
2633,57,26945,31,4458,3,1,1,East,0,0
2634,58,31505,24,5397,4,4,0,North,0,0
2635,41,39392,4,15582,3,1,1,North,1,0
2636,60,52662,22,15823,14,8,3,East,1,0
2637,59,64279,11,9088,3,1,0,South,1,0
2638,41,56351,33,8406,3,5,3,North,0,1
2639,30,39137,22,8071,7,9,2,North,1,0
2640,58,67088,15,14078,9,1,1,East,0,0
2641,24,46699,4,17104,11,4,2,West,1,0
2642,40,28243,27,6007,13,8,0,East,1,0
2643,37,41134,5,10567,1,8,1,North,1,1
2644,27,32117,12,10725,8,1,0,West,1,1
2645,24,25025,29,11144,10,8,3,West,0,1
2646,49,25909,25,12449,12,3,3,East,0,1
2647,34,38233,16,12183,1,7,2,West,1,0
2648,23,49050,8,13349,9,1,1,South,1,0
2649,44,52818,15,10357,13,5,1,South,1,0
2650,57,25063,17,5561,8,4,1,South,1,1
2651,36,36360,12,8614,6,4,1,North,1,0
2652,24,45839,28,3358,6,5,2,East,1,1
2653,44,41822,23,12430,11,3,1,East,0,0
2654,54,48334,12,17041,10,7,2,North,0,0
2655,50,34783,24,14103,7,2,0,North,0,0
2656,38,55274,0,11267,8,1,1,East,0,0
2657,39,39949,8,12859,13,6,1,North,1,0
2658,51,49092,3,13795,7,1,0,East,1,0
2659,39,35430,27,11373,13,7,2,West,1,0
2660,39,40700,11,8257,1,8,0,West,0,0
2661,42,20847,23,11150,10,2,0,West,1,1
2662,44,29958,8,9376,13,4,1,East,0,0
2663,32,37510,34,10872,14,7,0,North,1,1
2664,50,41200,34,15503,4,6,1,North,0,0
2665,58,72174,32,17961,4,2,0,North,1,0
2666,51,35417,34,13146,13,4,3,North,1,0
2667,56,23480,19,13469,9,3,1,North,0,1
2668,39,60429,1,9262,12,9,2,North,1,0
2669,56,52946,25,1555,9,6,0,East,0,0
2670,50,26121,12,18235,3,2,2,South,1,1
2671,53,45583,29,10410,11,2,0,North,1,0
2672,38,50022,31,4640,9,3,2,East,0,0
2673,48,41965,18,14368,5,5,2,East,0,0
2674,31,43909,21,2912,11,6,0,East,1,0
2675,53,32412,0,6419,6,5,1,East,0,0
2676,37,46045,10,19749,7,1,0,North,1,0
2677,26,34103,25,16442,3,1,0,West,1,0
2678,24,8255,18,15429,14,7,0,West,0,1
2679,40,42355,18,17650,4,7,2,East,1,0
2680,47,19888,11,4916,5,6,2,South,0,0
2681,35,52161,2,14687,1,9,0,North,1,0
2682,26,26430,17,15837,8,2,1,South,1,0
2683,34,10563,4,16471,11,1,1,West,0,0
2684,31,18768,23,13865,7,6,0,South,1,1
2685,59,39502,13,12885,13,6,1,East,0,0
2686,29,42238,2,13919,11,9,1,South,0,0
2687,46,23048,5,3326,12,1,1,North,0,0
2688,36,27131,11,3801,13,1,1,East,1,0
2689,25,39903,10,17019,2,6,0,North,0,0
2690,30,51666,25,19418,7,5,0,West,1,0
2691,23,25479,0,14533,12,6,1,West,1,0
2692,33,44550,15,12022,9,6,1,North,0,0
2693,63,19135,8,16297,5,4,2,South,0,0
2694,50,43790,4,18368,14,8,0,South,1,0
2695,26,49069,7,7463,11,5,1,North,1,0
2696,37,46290,20,14632,6,6,0,East,1,1
2697,39,51932,32,18459,5,2,2,North,0,0
2698,62,51132,19,18407,1,1,2,South,0,1
2699,55,62163,21,14453,6,8,1,West,1,0
2700,46,41303,12,14066,14,6,1,West,1,1
2701,25,62198,10,9471,14,9,1,North,1,0
2702,49,28670,17,18495,7,5,2,South,0,0
2703,57,37535,29,19459,5,8,1,West,1,0
2704,40,38619,32,1271,3,7,1,North,0,0
2705,41,27486,2,13171,6,1,2,South,0,1
2706,30,11672,0,17573,12,7,2,North,0,1
2707,25,50431,5,11533,12,4,1,West,0,0
2708,56,28840,28,13158,11,6,1,South,0,0
2709,26,35190,10,9142,7,9,1,East,1,0
2710,46,59015,12,17149,10,9,3,West,0,0
2711,24,46865,10,5943,10,9,2,East,1,0
2712,59,60882,24,18152,12,5,0,West,0,0
2713,59,41446,14,12967,14,4,2,East,0,0
2714,55,46665,12,6166,9,6,0,East,1,0
2715,21,37111,32,8589,13,5,1,North,0,0
2716,44,29815,12,5798,7,5,4,North,1,1
2717,56,46621,23,16218,3,8,2,South,0,0
2718,26,34769,19,1464,1,5,1,North,0,0
2719,61,47734,16,3600,14,1,2,North,1,0
2720,64,33154,23,1916,13,5,0,South,1,0
2721,51,37895,25,10644,7,5,1,North,1,0
2722,40,38856,31,7126,12,5,1,West,1,0
2723,44,52923,28,8151,8,3,0,East,0,0
2724,45,34907,13,12660,11,9,1,East,0,1
2725,56,54243,21,1065,1,5,0,North,0,0
2726,41,29141,33,13888,5,2,1,North,1,1
2727,50,43238,26,10691,12,5,2,South,0,0
2728,44,31748,27,14999,12,9,1,North,1,1
2729,64,53388,21,19288,13,8,0,West,1,0
2730,62,30176,2,8193,8,6,2,East,1,0
2731,50,31399,21,12001,10,9,3,South,1,0
2732,42,24924,20,10078,7,7,2,South,0,0
2733,48,41236,15,19344,2,2,2,South,1,1
2734,27,47092,8,16752,13,1,0,North,0,0
2735,55,45797,12,1043,13,3,3,North,0,0
2736,48,38269,9,4842,13,4,0,North,0,0
2737,34,32073,20,5705,4,9,1,South,0,0
2738,30,36655,6,19272,6,5,1,South,1,0
2739,36,37113,21,14640,7,2,4,East,0,0
2740,36,43031,17,17012,14,5,0,East,1,0
2741,51,42206,20,6883,7,2,1,North,0,0
2742,62,60876,13,18074,3,9,2,North,0,0
2743,45,40475,9,17169,12,6,1,East,0,0
2744,33,44329,32,7842,8,5,3,West,0,0
2745,26,40857,8,9301,7,2,0,East,0,0
2746,64,36079,17,5558,4,7,2,North,0,0
2747,29,44248,12,9828,10,7,1,North,0,1
2748,56,34952,16,6312,13,2,0,North,0,0
2749,63,39301,22,1626,4,6,1,North,1,0
2750,40,53911,24,1069,4,3,1,East,0,1
2751,38,34175,15,15432,5,8,2,North,1,0
2752,63,44648,23,11042,14,5,3,North,1,0
2753,41,10223,30,12070,11,8,0,East,1,0
2754,24,37775,10,12544,2,7,1,West,0,0
2755,53,34094,22,9059,9,8,1,East,0,0
2756,47,41443,21,7784,6,1,1,North,0,0
2757,27,37165,32,19018,12,6,2,North,0,1
2758,26,41698,17,15093,8,3,2,South,0,0
2759,35,35456,13,12668,11,5,1,North,1,0
2760,38,44636,27,3543,1,2,1,West,1,0
2761,52,19424,10,17118,6,4,2,North,1,1
2762,31,41336,23,8353,6,6,0,East,0,1
2763,40,28755,18,14349,8,1,2,North,1,1
2764,44,54014,12,1768,13,2,1,North,1,0
2765,35,28561,32,15163,1,2,1,South,1,1
2766,27,51942,18,16095,5,9,4,North,1,0
2767,41,39861,31,3603,14,5,3,North,0,0
2768,62,18054,14,1991,14,5,1,East,1,0
2769,46,29484,10,11220,14,6,0,West,0,0
2770,64,50173,22,17872,3,3,0,South,0,0
2771,34,49492,4,9179,6,9,0,West,0,0
2772,57,24407,21,5152,9,3,3,West,0,0
2773,41,58754,17,17895,10,4,1,North,1,0
2774,38,39705,6,1734,3,9,4,South,1,0
2775,25,50618,32,6678,9,8,1,North,1,0
2776,23,25457,2,4309,12,6,0,North,1,1
2777,43,34528,27,15728,9,8,1,East,0,0
2778,46,44990,0,5701,1,1,1,North,1,0
2779,57,36242,21,14060,2,4,0,South,0,0
2780,44,5000,18,11022,11,4,2,South,0,1
2781,39,37710,13,19243,4,2,2,North,1,0
2782,45,16423,2,8719,14,2,1,South,0,1
2783,41,27151,18,15115,11,9,2,West,1,1
2784,32,23165,32,1916,11,6,4,West,0,0
2785,61,53590,20,7681,12,7,0,West,1,0
2786,53,57356,0,12367,7,4,2,East,1,0
2787,24,44098,25,11826,12,3,1,West,0,0
2788,62,37239,9,5692,2,3,0,West,1,1
2789,27,40340,34,16855,7,5,0,South,1,1
2790,42,53582,12,2335,5,6,0,South,0,0
2791,53,16198,5,18145,10,2,1,West,1,1
2792,37,27098,5,11892,7,7,3,North,1,0
2793,44,52048,34,19515,14,7,3,South,1,1
2794,54,54547,15,11145,12,1,2,East,1,0
2795,48,47076,7,16203,9,7,2,South,0,0
2796,63,27460,2,1301,9,4,2,East,1,0
2797,61,51874,4,8740,3,4,0,West,0,0
2798,59,56337,20,15903,3,3,0,West,1,0
2799,42,48619,30,15427,13,9,0,East,1,0
2800,37,10071,13,3701,7,3,0,East,0,0
2801,54,41495,18,10667,5,4,1,East,0,0
2802,26,47022,19,6644,5,3,2,South,1,1
2803,26,33812,1,6520,5,8,0,West,0,0
2804,54,42240,6,1668,9,8,2,South,1,0
2805,21,33838,32,3128,4,8,2,North,0,0
2806,30,29660,5,16459,6,5,1,East,1,0
2807,41,58127,6,7738,6,7,2,North,1,0
2808,25,42580,17,17601,13,3,1,East,1,0
2809,22,26728,28,9940,7,8,1,East,0,0
2810,42,23480,18,5220,2,2,1,West,0,0
2811,22,29668,24,6139,6,8,0,East,0,1
2812,30,29733,3,1721,13,6,2,South,1,0
2813,54,41758,12,10143,9,2,1,East,1,0
2814,36,45826,31,2881,3,6,0,East,1,0
2815,59,45813,26,18816,2,2,0,North,0,0
2816,42,30998,33,19704,13,3,1,West,0,0
2817,32,51047,27,7950,8,5,2,West,1,0
